날짜,요일,고객수,평균기온...,최저기온...,최고기온...,강수량.mm.,구글.검색량,네이버.검색량,확진자,사망자,완치자,지하철_승하차인원,공휴일,복날,방학여부,도마1동인구,도마2동인구,변동인구
2019-09-24,화,60,18.3,12.3,25.2,NA,NA,13.28482,NA,NA,NA,247258,0,0,0,15369,18820,16673
2019-09-25,수,5,18.8,13,24,NA,NA,12.03548,NA,NA,NA,249133,0,0,0,15367,18818,16673
2019-09-26,목,20,20.9,17.5,25.3,NA,NA,12.3657,NA,NA,NA,245602,0,0,0,15365,18816,16673
2019-09-27,금,39,22.7,17.1,28.5,NA,NA,16.64978,NA,NA,NA,267914,0,0,0,15363,18814,16673
2019-09-28,토,47,24.2,20.3,29.2,NA,NA,20.23489,NA,NA,NA,204783,0,0,0,15361,18812,16673
2019-09-29,일,44,22.7,18.7,28.5,NA,87,17.52597,NA,NA,NA,151061,0,0,0,15358,18810,16673
2019-09-30,월,5,22.1,15.9,29.1,NA,NA,12.47248,NA,NA,NA,242216,0,0,0,15355,18808,16673
2019-10-01,화,62,22.1,18.6,25.8,NA,NA,14.47472,NA,NA,NA,237367,0,0,0,15352,18806,16670
2019-10-02,수,43,21.1,20.3,22.2,82.5,NA,19.3499,NA,NA,NA,231621,0,0,0,15353,18804,16667
2019-10-03,목,48,22.2,19.5,26.9,11,NA,19.59096,NA,NA,NA,148751,1,0,0,15354,18802,16664
2019-10-04,금,22,22.5,19.7,27.5,NA,NA,17.06806,NA,NA,NA,253821,0,0,0,15355,18800,16661
2019-10-05,토,55,19.2,16.5,21.1,0,NA,20.00374,NA,NA,NA,190266,0,0,0,15356,18798,16658
2019-10-06,일,36,18.4,15.6,22.6,NA,57,17.85289,NA,NA,NA,142146,0,0,0,15357,18796,16655
2019-10-07,월,3,15.7,14.5,16.9,11.8,NA,14.57379,NA,NA,NA,226321,0,0,0,15358,18794,16652
2019-10-08,화,67,15.6,9.9,21.8,NA,NA,15.57326,NA,NA,NA,257440,0,0,0,15359,18792,16649
2019-10-09,수,47,13.2,6.5,20.2,NA,NA,17.96517,NA,NA,NA,169190,1,0,0,15359,18790,16646
2019-10-10,목,39,14.1,9.6,19.7,NA,NA,12.49559,NA,NA,NA,244199,0,0,0,15359,18788,16643
2019-10-11,금,53,17.4,11.8,24.6,NA,NA,15.64151,NA,NA,NA,264359,0,0,0,15359,18786,16640
2019-10-12,토,50,18.3,14,24.2,NA,NA,20.30424,NA,NA,NA,200423,0,0,0,15359,18784,16637
2019-10-13,일,40,16.7,10.6,22.9,NA,65,18.97345,NA,NA,NA,149378,0,0,0,15359,18782,16634
2019-10-14,월,3,14.6,9.8,21.1,NA,NA,12.79719,NA,NA,NA,244633,0,0,0,15359,18780,16631
2019-10-15,화,38,14.2,8.2,20.3,NA,NA,13.4015,NA,NA,NA,241495,0,0,0,15359,18778,16628
2019-10-16,수,32,14.5,9,20.9,NA,NA,13.13402,NA,NA,NA,252133,0,0,0,15359,18776,16625
2019-10-17,목,37,15,11.3,20.5,NA,NA,13.95958,NA,NA,NA,246580,0,0,0,15359,18775,16622
2019-10-18,금,51,15.8,11,20.8,NA,NA,18.39336,NA,NA,NA,259936,0,0,0,15359,18774,16619
2019-10-19,토,44,16.7,13,22.9,NA,NA,21.8882,NA,NA,NA,213699,0,0,0,15359,18773,16616
2019-10-20,일,50,15.4,10.8,22.4,NA,82,20.26461,NA,NA,NA,150017,0,0,0,15359,18772,16613
2019-10-21,월,28,15.5,9.5,23.3,NA,NA,14.32062,NA,NA,NA,238021,0,0,0,15359,18771,16610
2019-10-22,화,37,16.9,11,23.5,NA,NA,13.82418,NA,NA,NA,241828,0,0,0,15359,18770,16607
2019-10-23,수,25,16.5,12.9,18.6,0,NA,14.24247,NA,NA,NA,245316,0,0,0,15359,18769,16604
2019-10-24,목,32,18.9,15.4,23.6,NA,NA,14.08946,NA,NA,NA,250624,0,0,0,15359,18767,16601
2019-10-25,금,48,17.3,12,23,NA,NA,18.29539,NA,NA,NA,272216,0,0,0,15359,18765,16599
2019-10-26,토,45,12.7,8.3,17.4,NA,NA,22.73137,NA,NA,NA,214509,0,0,0,15359,18763,16597
2019-10-27,일,32,10.8,5.4,17.4,NA,83,19.77919,NA,NA,NA,156336,0,0,0,15359,18761,16595
2019-10-28,월,27,11.9,4.6,18.5,NA,NA,13.1065,NA,NA,NA,245022,0,0,0,15359,18759,16593
2019-10-29,화,45,14.1,9.9,18.4,0.8,NA,13.47855,NA,NA,NA,247141,0,0,0,15359,18757,16591
2019-10-30,수,36,11.6,5.8,18.3,NA,NA,13.3938,NA,NA,NA,248771,0,0,0,15359,18755,16589
2019-10-31,목,31,13.3,6,20.2,NA,NA,13.89023,NA,NA,NA,245043,0,0,0,15359,18753,16587
2019-11-01,금,48,14.6,10.1,22,NA,NA,17.57771,NA,NA,NA,261871,0,0,0,15358,18751,16586
2019-11-02,토,50,13.2,7.1,19.2,NA,NA,22.20742,NA,NA,NA,208295,0,0,0,15357,18749,16585
2019-11-03,일,54,14.4,10.2,20.2,NA,68,20.93386,NA,NA,NA,151810,0,0,0,15356,18747,16584
2019-11-04,월,29,13.6,9.1,20.8,NA,NA,13.57762,NA,NA,NA,246417,0,0,0,15355,18745,16583
2019-11-05,화,29,12.1,6.4,19.6,NA,NA,13.93206,NA,NA,NA,243330,0,0,0,15354,18743,16582
2019-11-06,수,24,11.8,5.9,18.5,NA,NA,14.38336,NA,NA,NA,248123,0,0,0,15353,18741,16581
2019-11-07,목,22,10.8,5.3,17.8,NA,NA,14.40758,NA,NA,NA,246943,0,0,0,15352,18739,16580
2019-11-08,금,42,6.8,1.2,14.6,NA,NA,18.85346,NA,NA,NA,266547,0,0,0,15351,18737,16579
2019-11-09,토,52,8.1,0.6,17.2,NA,NA,22.46939,NA,NA,NA,217888,0,0,0,15350,18735,16578
2019-11-10,일,52,9.1,3.3,16.6,9.6,86,22.90639,NA,NA,NA,144378,0,0,0,15349,18733,16577
2019-11-11,월,60,11.7,8.8,16.3,1.3,NA,14.92052,NA,NA,NA,239474,0,0,0,15348,18731,16576
2019-11-12,화,59,9.6,5,16.1,NA,NA,15.13957,NA,NA,NA,244230,0,0,0,15347,18729,16575
2019-11-13,수,58,8.2,4.4,13.2,1.7,NA,19.72635,NA,NA,NA,246527,0,0,0,15346,18727,16574
2019-11-14,목,62,2.9,-0.2,7.7,0,NA,21.24757,NA,NA,NA,245211,0,0,0,15345,18725,16573
2019-11-15,금,66,9.6,-1.3,17.1,0,NA,23.59985,NA,NA,NA,266509,0,0,0,15344,18723,16572
2019-11-16,토,68,13,8.3,18.9,0.4,NA,24.47604,NA,NA,NA,196132,0,0,0,15343,18722,16571
2019-11-17,일,45,9.8,6.3,12.9,65.2,73,25.95874,NA,NA,NA,127263,0,0,0,15342,18721,16570
2019-11-18,월,26,7.7,3.1,13.8,15.3,NA,16.72573,NA,NA,NA,237127,0,0,0,15341,18720,16569
2019-11-19,화,54,2.6,-0.2,5.8,0,NA,17.78685,NA,NA,NA,240851,0,0,0,15340,18719,16570
2019-11-20,수,37,2,-2.4,8.4,NA,NA,14.84017,NA,NA,NA,247831,0,0,0,15339,18718,16571
2019-11-21,목,32,4.3,-2.6,11,NA,NA,13.98269,NA,NA,NA,247680,0,0,0,15338,18717,16572
2019-11-22,금,37,9.9,3,18.1,NA,NA,18.33942,NA,NA,NA,260870,0,0,0,15337,18716,16573
2019-11-23,토,42,11.4,4.7,18.8,0,NA,21.90471,NA,NA,NA,192526,0,0,0,15336,18714,16573
2019-11-24,일,46,12.8,7.3,21.2,0.5,85,22.68184,NA,NA,NA,143567,0,0,0,15334,18712,16573
2019-11-25,월,30,3.6,1.7,9.4,NA,NA,14.55398,NA,NA,NA,238829,0,0,0,15332,18710,16573
2019-11-26,화,31,7.7,0.3,15.8,NA,NA,13.67779,NA,NA,NA,243647,0,0,0,15330,18708,16573
2019-11-27,수,26,5.8,1.6,8.8,0,NA,14.09166,NA,NA,NA,249879,0,0,0,15328,18706,16573
2019-11-28,목,25,4.6,-1,12.7,NA,NA,13.80877,NA,NA,NA,243738,0,0,0,15326,18704,16573
2019-11-29,금,40,2.9,-1.6,9.7,NA,NA,18.49793,NA,NA,NA,265913,0,0,0,15324,18702,16573
2019-11-30,토,41,4.9,-2.5,13,NA,NA,22.61689,NA,NA,NA,199295,0,0,0,15322,18700,16573
2019-12-01,일,56,6.4,4.7,8.2,12.3,69,23.3632,NA,NA,NA,130779,0,0,0,15320,18698,16574
2019-12-02,월,39,2.7,-1.4,7.1,0,NA,14.43399,NA,NA,NA,240491,0,0,0,15318,18696,16575
2019-12-03,화,52,2.3,-2.5,6.5,0.1,NA,14.38006,NA,NA,NA,237864,0,0,0,15316,18694,16576
2019-12-04,수,37,5.7,1.4,10.5,0.1,NA,13.86711,NA,NA,NA,251341,0,0,0,15314,18692,16577
2019-12-05,목,46,-0.6,-5.5,4,NA,NA,14.53526,NA,NA,NA,242447,0,0,0,15312,18690,16577
2019-12-06,금,37,-4.4,-9.6,1.9,NA,NA,19.7957,NA,NA,NA,254933,0,0,0,15310,18688,16577
2019-12-07,토,49,-0.1,-7.2,6.6,NA,NA,22.25695,NA,NA,NA,194295,0,0,0,15308,18686,16577
2019-12-08,일,49,1.2,-2.7,7.7,NA,72,20.3879,NA,NA,NA,143056,0,0,0,15306,18684,16577
2019-12-09,월,33,3.3,-3.8,11.2,NA,NA,13.87592,NA,NA,NA,253050,0,0,0,15304,18682,16577
2019-12-10,화,68,7.8,3,13.9,NA,NA,14.41858,NA,NA,NA,244082,0,0,0,15302,18680,16577
2019-12-11,수,42,7.9,2.5,12.6,0.2,NA,14.03993,NA,NA,NA,248425,0,0,0,15300,18678,16577
2019-12-12,목,38,1,-2.8,6.5,NA,NA,13.75704,NA,NA,NA,252318,0,0,0,15298,18676,16577
2019-12-13,금,48,0.9,-4.8,7.4,NA,NA,18.26457,NA,NA,NA,274558,0,0,0,15296,18674,16577
2019-12-14,토,43,4.4,1.5,8.9,0.6,NA,20.57722,NA,NA,NA,212401,0,0,0,15294,18672,16577
2019-12-15,일,37,5.4,-2.2,13.5,NA,79,18.89419,NA,NA,NA,149856,0,0,0,15292,18671,16577
2019-12-16,월,28,7.9,1.9,15.2,NA,NA,13.52148,NA,NA,NA,247934,0,0,0,15290,18670,16577
2019-12-17,화,70,7.7,5.3,10.5,1.9,NA,14.77192,NA,NA,NA,237717,0,0,0,15288,18669,16577
2019-12-18,수,91,2.7,0.1,6.3,NA,NA,15.85725,NA,NA,NA,258690,0,0,0,15286,18668,16577
2019-12-19,목,47,0.8,-2.7,6.1,NA,NA,13.79667,NA,NA,NA,261066,0,0,0,15284,18667,16577
2019-12-20,금,55,0.9,-2.3,5.5,0.2,NA,18.47811,NA,NA,NA,276357,0,0,0,15282,18666,16577
2019-12-21,토,77,0.3,-4.5,6.5,NA,NA,20.48806,NA,NA,NA,215255,0,0,1,15280,18665,16577
2019-12-22,일,68,3.2,-1.1,10,NA,82,18.81604,NA,NA,NA,152478,0,0,1,15278,18664,16577
2019-12-23,월,51,3.8,0,8.7,0.1,NA,14.56278,NA,NA,NA,254214,0,0,1,15276,18663,16577
2019-12-24,화,97,1.2,-2.4,7.8,NA,NA,24.93615,NA,NA,NA,277171,0,0,1,15274,18661,16577
2019-12-25,수,108,2.2,-3.6,8.9,NA,NA,24.19976,NA,NA,NA,180089,1,0,1,15272,18659,16577
2019-12-26,목,55,2.4,0.5,4,3,NA,14.17532,NA,NA,NA,238633,0,0,1,15270,18657,16577
2019-12-27,금,66,0.1,-3.1,5.2,NA,NA,18.04442,NA,NA,NA,264213,0,0,1,15268,18655,16577
2019-12-28,토,72,0.6,-5,8.2,NA,NA,19.81771,NA,NA,NA,194475,0,0,1,15266,18653,16577
2019-12-29,일,57,2,-2.3,6.3,7,81,19.63939,NA,NA,NA,139745,0,0,1,15264,18651,16577
2019-12-30,월,58,4.2,-0.4,9.4,1.5,NA,17.07137,NA,NA,NA,240262,0,0,1,15263,18649,16577
2019-12-31,화,107,-4.7,-7.5,-0.4,0,NA,30.29015,NA,NA,NA,252034,0,0,1,15262,18647,16577
2020-01-01,수,77,-0.6,-7.7,5.1,0,NA,21.35104,NA,NA,NA,109360,1,0,1,15260,18645,16576
2020-01-02,목,35,1.3,-2.8,5.3,NA,NA,14.57819,NA,NA,NA,228188,0,0,1,15258,18643,16575
2020-01-03,금,57,2,-1.7,7.7,NA,NA,17.64265,NA,NA,NA,248656,0,0,1,15256,18641,16574
2020-01-04,토,61,0.6,-3.9,7.7,NA,NA,19.18699,NA,NA,NA,182807,0,0,1,15254,18639,16573
2020-01-05,일,64,1.3,-4.7,8.1,NA,59,18.84906,NA,NA,NA,136670,0,0,1,15252,18637,16572
2020-01-06,월,60,2.9,-0.6,5,10.3,NA,16.08951,NA,NA,NA,228347,0,0,1,15250,18635,16571
2020-01-07,화,51,8.6,4.9,14.2,57,NA,16.70482,NA,NA,NA,218760,0,0,1,15248,18633,16570
2020-01-08,수,29,4.5,2.3,11.2,2.4,NA,15.22433,NA,NA,NA,232838,0,0,1,15246,18631,16569
2020-01-09,목,45,1.4,-2,5,NA,NA,15.74828,NA,NA,NA,246102,0,0,1,15244,18629,16568
2020-01-10,금,57,0.3,-3.9,6.4,NA,NA,18.39446,NA,NA,NA,261852,0,0,1,15242,18627,16567
2020-01-11,토,60,1.2,-3,7,NA,NA,19.82982,NA,NA,NA,192596,0,0,1,15240,18625,16566
2020-01-12,일,64,1.4,-1.6,6.4,NA,56,19.40604,NA,NA,NA,141834,0,0,1,15238,18623,16565
2020-01-13,월,53,0.2,-3.6,3.5,0,NA,15.50391,NA,NA,NA,241691,0,0,1,15236,18621,16564
2020-01-14,화,46,-0.1,-3,4.6,NA,NA,15.19791,NA,NA,NA,245567,0,0,1,15234,18619,16563
2020-01-15,수,46,-0.9,-4.1,4.2,NA,NA,15.69214,NA,NA,NA,246998,0,0,1,15232,18618,16562
2020-01-16,목,51,-0.6,-4.1,5.6,NA,NA,15.82753,NA,NA,NA,242363,0,0,1,15230,18617,16561
2020-01-17,금,46,0,-2.8,5.8,NA,NA,18.84686,NA,NA,NA,257503,0,0,1,15228,18616,16560
2020-01-18,토,60,0.5,-4.5,7.8,NA,NA,19.47098,NA,NA,NA,191486,0,0,1,15226,18615,16559
2020-01-19,일,54,2.6,-2.5,8.7,NA,69,19.62068,NA,NA,NA,147373,0,0,1,15224,18614,16558
2020-01-20,월,47,3.4,-0.9,8.1,0,NA,15.45878,NA,NA,NA,246107,0,0,1,15222,18613,16557
2020-01-21,화,52,0.5,-5.3,7.5,NA,NA,14.84017,NA,NA,NA,242497,0,0,1,15220,18612,16557
2020-01-22,수,51,2.4,-0.2,3.6,0.7,NA,16.54081,NA,NA,NA,240219,0,0,1,15218,18611,16557
2020-01-23,목,72,6.1,2.7,13,0.6,NA,17.05926,NA,NA,NA,241060,0,0,1,15216,18610,16557
2020-01-24,금,67,4.4,-0.7,11.3,NA,NA,16.48247,NA,NA,NA,96350,1,0,1,15214,18609,16557
2020-01-25,토,1,5.2,0.5,10.5,NA,NA,18.56617,NA,NA,NA,68318,1,0,1,15212,18608,16557
2020-01-26,일,82,6.5,1,11.5,NA,87,25.94663,NA,NA,NA,108301,1,0,1,15210,18607,16557
2020-01-27,월,64,6,3.2,8.2,7.5,NA,24.89322,NA,NA,NA,110620,1,0,1,15208,18606,16557
2020-01-28,화,44,6.3,2.8,10.5,0,NA,16.41423,NA,NA,NA,225659,0,0,1,15206,18605,16557
2020-01-29,수,53,6.7,4.2,10,NA,NA,16.03337,NA,NA,NA,232046,0,0,1,15204,18604,16557
2020-01-30,목,70,6.1,3.2,10.6,NA,NA,16.2227,NA,NA,NA,227285,0,0,1,15201,18603,16557
2020-01-31,금,71,3.7,0.1,7.5,NA,NA,21.285,NA,NA,NA,235175,0,0,1,15198,18602,16557
2020-02-01,토,82,2.1,-2.5,7.3,NA,NA,24.28561,NA,NA,NA,159537,0,0,1,15199,18601,16556
2020-02-02,일,83,1.8,-2.3,7.6,NA,85,23.31256,NA,NA,NA,118524,0,0,1,15200,18600,16555
2020-02-03,월,46,1.5,-3.6,5.9,0,NA,18.88539,NA,NA,NA,214248,0,0,1,15201,18599,16554
2020-02-04,화,59,0.4,-5.8,7.2,0.7,NA,18.56727,NA,NA,NA,214658,0,0,1,15202,18598,16553
2020-02-05,수,52,-4.6,-8.2,0.8,0.1,NA,18.86227,NA,NA,NA,210764,0,0,1,15203,18597,16552
2020-02-06,목,57,-5,-10.5,0.8,NA,NA,18.69056,NA,NA,NA,204434,0,0,1,15204,18596,16551
2020-02-07,금,84,-1.2,-7.6,4.8,NA,NA,22.68404,NA,NA,NA,219933,0,0,1,15205,18595,16550
2020-02-08,토,62,1.6,-2.1,6.5,NA,NA,25.70117,NA,NA,NA,150564,0,0,1,15206,18594,16549
2020-02-09,일,57,0.5,-5.4,7.2,NA,91,26.16898,NA,NA,NA,117910,0,0,1,15207,18593,16548
2020-02-10,월,59,5.1,-0.2,12,NA,NA,18.94813,NA,NA,NA,213619,0,0,1,15208,18592,16547
2020-02-11,화,47,6.6,-2.1,16,NA,NA,17.73291,NA,NA,NA,215210,0,0,1,15209,18591,16546
2020-02-12,수,52,7.7,5.3,9.8,15.8,NA,18.59919,NA,NA,NA,200951,0,0,1,15210,18590,16545
2020-02-13,목,48,7.4,3.7,9.8,0.1,NA,16.19078,NA,NA,NA,218932,0,0,1,15211,18589,16544
2020-02-14,금,63,7.5,3.5,14.4,NA,NA,19.33119,NA,NA,NA,242827,0,0,1,15212,18587,16543
2020-02-15,토,73,9.9,3.2,16.8,1.5,NA,21.85188,NA,NA,NA,169071,0,0,1,15213,18585,16542
2020-02-16,일,81,0.8,-1.9,8.6,8.4,72,23.60316,NA,NA,NA,119789,0,0,1,15214,18583,16541
2020-02-17,월,67,-3.2,-5.4,0,0.7,NA,19.56564,0,0,0,216470,0,0,1,15215,18581,16540
2020-02-18,화,52,-1.6,-7.2,5,0.1,NA,16.61786,0,0,0,217004,0,0,1,15216,18579,16539
2020-02-19,수,46,2.1,-4,9.2,NA,NA,15.89137,0,0,0,217613,0,0,1,15217,18577,16538
2020-02-20,목,73,5.3,-1.2,13,NA,NA,16.42083,0,0,0,207963,0,0,1,15218,18575,16539
2020-02-21,금,71,7.3,0.2,14.9,2.3,NA,21.07146,0,0,0,195676,0,0,1,15219,18573,16540
2020-02-22,토,92,6.3,1.6,10.4,1.2,NA,24.34946,2,0,0,99027,0,0,1,15220,18571,16541
2020-02-23,일,84,3.7,-1.9,9.8,NA,79,23.01756,1,0,0,52248,0,0,1,15220,18572,16542
2020-02-24,월,63,7.4,-2.3,15.9,0.4,NA,18.33171,0,0,0,120472,0,0,1,15220,18573,16543
2020-02-25,화,81,7,6.2,9.1,55.3,NA,21.56018,0,0,0,105369,0,0,1,15220,18574,16544
2020-02-26,수,61,8,4.2,14.7,NA,NA,19.27064,2,0,0,110778,0,0,1,15220,18575,16545
2020-02-27,목,49,6.9,3.4,12.5,NA,NA,20.02135,4,0,0,97481,0,0,1,15220,18576,16544
2020-02-28,금,99,5.1,3.7,6.7,4.6,NA,31.57251,4,0,0,93038,0,0,1,15220,18577,16543
2020-02-29,토,84,7.4,3.8,12.9,NA,NA,28.96486,0,0,0,50866,0,0,1,15220,18578,16543
2020-03-01,일,79,6.3,2.6,11.8,NA,69,28.99568,0,0,0,35976,1,0,1,15220,18579,16544
2020-03-02,월,77,5.3,2.2,10.6,NA,NA,22.67964,1,0,1,100849,0,0,1,15220,18579,16545
2020-03-03,화,70,7.2,0.1,15,NA,NA,21.285,0,0,0,100414,0,0,1,15219,18579,16546
2020-03-04,수,73,4.2,0.2,8.8,0,NA,21.56679,1,0,0,101792,0,0,1,15218,18579,16547
2020-03-05,목,64,3,-1.9,9.3,NA,NA,21.63724,1,0,0,101381,0,0,1,15217,18579,16548
2020-03-06,금,73,4.5,-3.6,12.3,NA,NA,25.31371,2,0,0,111058,0,0,1,15216,18579,16549
2020-03-07,토,99,6,2.5,10.6,0,NA,26.7953,0,0,0,62124,0,0,1,15215,18579,16550
2020-03-08,일,77,8.7,-0.2,18.6,NA,75,24.2658,0,0,1,45324,0,0,1,15214,18579,16551
2020-03-09,월,78,10,3,16.1,1.6,NA,19.57775,1,0,0,114000,0,0,1,15213,18579,16552
2020-03-10,화,65,6.8,3.3,9.2,8.8,NA,20.89644,0,0,0,105213,0,0,1,15212,18579,16553
2020-03-11,수,72,4.8,0.7,10.2,NA,NA,18.83475,0,0,1,115612,0,0,1,15211,18579,16554
2020-03-12,목,47,7,-1.6,16.2,NA,NA,18.85897,2,0,0,113874,0,0,1,15210,18579,16555
2020-03-13,금,75,6.6,0.9,12.4,NA,NA,23.53271,2,0,2,121790,0,0,1,15209,18579,16556
2020-03-14,토,84,4.7,-2.2,11.7,NA,NA,25.4502,0,0,0,76589,0,0,1,15208,18579,16557
2020-03-15,일,76,5.4,0.8,12.4,0,61,23.99722,0,0,0,51367,0,0,1,15207,18579,16558
2020-03-16,월,79,4.4,-1.8,11.2,NA,NA,18.24145,0,0,0,121585,0,0,0,15206,18579,16559
2020-03-17,화,58,7.8,2.6,12.8,NA,NA,18.66084,0,0,0,118958,0,0,0,15204,18579,16560
2020-03-18,수,56,10.4,2.5,19.2,NA,NA,17.65916,0,0,0,124023,0,0,0,15202,18579,16561
2020-03-19,목,59,10.4,6.6,15.4,NA,NA,19.30697,0,0,0,115662,0,0,0,15200,18579,16562
2020-03-20,금,64,9.6,3.4,15.8,NA,NA,22.75559,0,0,1,134280,0,0,0,15198,18579,16562
2020-03-21,토,70,14.6,5.6,23.1,NA,NA,23.61747,0,0,0,82207,0,0,0,15196,18579,16562
2020-03-22,일,70,13.2,7.4,19.9,NA,58,23.54922,2,0,1,57439,0,0,0,15194,18579,16562
2020-03-23,월,64,10.2,2.9,18.2,NA,NA,18.38785,0,0,0,123886,0,0,0,15192,18579,16562
2020-03-24,화,56,11.4,3.3,19.4,NA,NA,18.65533,0,0,0,122439,0,0,0,15190,18579,16562
2020-03-25,수,52,13.6,4.2,22.6,NA,NA,18.91731,0,0,0,123917,0,0,0,15188,18578,16562
2020-03-26,목,65,14.2,9.4,19.4,1.4,NA,19.45557,6,0,0,116324,0,0,0,15186,18577,16562
2020-03-27,금,70,11.9,5.6,14.8,12.6,NA,22.64771,1,0,3,123390,0,0,0,15184,18576,16562
2020-03-28,토,79,7.5,4.1,12.4,NA,NA,23.41603,0,0,1,78425,0,0,0,15182,18575,16562
2020-03-29,일,75,8.9,0.4,16.7,NA,78,22.60368,3,0,4,54882,0,0,0,15180,18574,16562
2020-03-30,월,44,12.2,5.7,19.3,NA,NA,17.1198,0,0,3,122531,0,0,0,15178,18573,16562
2020-03-31,화,49,12.6,3.7,20.9,NA,NA,17.95636,2,0,1,121108,0,0,0,15176,18572,16562
2020-04-01,수,52,11.6,6,20.3,NA,NA,18.47921,0,0,0,122444,0,0,0,15175,18571,16561
2020-04-02,목,42,10.1,2.7,18,NA,NA,17.80006,0,0,0,122168,0,0,0,15174,18570,16560
2020-04-03,금,43,11,3.3,18.9,NA,NA,22.46059,0,0,0,134167,0,0,0,15173,18569,16559
2020-04-04,토,68,9.5,4.3,16.6,NA,NA,25.64063,0,0,0,87150,0,0,0,15172,18568,16558
2020-04-05,일,76,8,0.6,16.5,NA,73,23.29935,1,0,0,60137,0,0,0,15172,18567,16557
2020-04-06,월,68,9.7,0.9,18.3,NA,NA,17.7098,2,0,1,132401,0,0,0,15172,18566,16556
2020-04-07,화,35,11.5,4.5,19.2,NA,NA,18.40766,0,0,1,131181,0,0,0,15172,18565,16555
2020-04-08,수,58,10.1,5.1,16.3,NA,NA,19.08572,0,0,0,131869,0,0,0,15172,18564,16554
2020-04-09,목,65,9.6,2.4,16.7,NA,NA,19.17928,0,0,0,133293,0,0,0,15172,18563,16553
2020-04-10,금,68,10.9,5.4,17.9,NA,NA,26.32529,0,0,1,144991,0,0,0,15172,18562,16552
2020-04-11,토,73,8.9,4.6,14.7,NA,NA,26.15027,0,0,1,94154,0,0,0,15172,18561,16551
2020-04-12,일,74,8.6,2.5,17.3,1.3,70,26.22402,0,0,1,62739,0,0,0,15172,18560,16550
2020-04-13,월,67,10.7,4.7,18.5,NA,NA,19.81221,0,0,0,139999,0,0,0,15172,18558,16549
2020-04-14,화,62,12.9,4.3,21.9,NA,NA,20.8425,0,0,1,146391,0,0,0,15172,18556,16548
2020-04-15,수,62,12.8,4,21.4,NA,NA,23.03517,0,0,0,83700,1,0,0,15172,18554,16547
2020-04-16,목,54,16,6,24.1,NA,NA,16.35809,0,0,1,139050,0,0,0,15172,18552,16546
2020-04-17,금,58,14.3,9.7,20.5,4,NA,22.70165,1,0,0,145670,0,0,0,15172,18550,16545
2020-04-18,토,71,14.2,10.4,21.2,0.1,NA,23.20139,0,0,0,103847,0,0,0,15172,18548,16544
2020-04-19,일,67,11.3,9.2,14.7,12.4,65,25.55257,0,0,0,65637,0,0,0,15172,18546,16543
2020-04-20,월,55,11,7.8,16.2,0,NA,17.75823,0,0,1,144167,0,0,0,15172,18544,16542
2020-04-21,화,60,9,5.1,14.3,NA,NA,16.87654,0,0,0,143612,0,0,0,15172,18542,16541
2020-04-22,수,67,7.3,4,11.6,0,NA,17.79125,1,0,1,142570,0,0,0,15172,18540,16540
2020-04-23,목,55,9.1,4,15.1,NA,NA,16.89635,0,0,2,146315,0,0,0,15172,18539,16539
2020-04-24,금,66,10.7,4.4,16.7,NA,NA,20.94377,0,0,1,165056,0,0,0,15172,18538,16538
2020-04-25,토,81,14.9,9,22.6,NA,NA,25.05723,0,0,2,110057,0,0,0,15172,18537,16537
2020-04-26,일,60,12.8,6.6,19.3,NA,74,23.62077,0,0,2,79059,0,0,0,15172,18536,16536
2020-04-27,월,57,12.1,5.5,18.6,0,NA,17.10439,0,0,0,154178,0,0,0,15172,18535,16535
2020-04-28,화,51,13.5,5.1,21.2,NA,NA,17.73511,0,0,1,156509,0,0,0,15172,18534,16533
2020-04-29,수,53,16.2,8.3,24.5,NA,NA,18.7577,0,0,0,171895,0,0,0,15172,18533,16531
2020-04-30,목,66,17.7,6.7,26.9,NA,NA,21.09567,0,0,0,99548,1,0,0,15172,18532,16529
2020-05-01,금,58,22.4,16.4,29.3,NA,NA,19.27175,0,0,0,121645,1,0,0,15172,18531,16528
2020-05-02,토,74,22.5,19.5,26.9,0,NA,22.00929,0,0,1,109549,0,0,0,15171,18530,16527
2020-05-03,일,69,19.2,16.9,22.5,6.5,62,22.06983,0,0,0,78543,0,0,0,15170,18529,16526
2020-05-04,월,78,20.6,14,27.4,NA,NA,18.84026,0,1,0,157630,0,0,0,15169,18528,16525
2020-05-05,화,104,15.6,11.8,22.2,1.4,NA,26.17779,0,0,0,85272,1,0,0,15169,18527,16524
2020-05-06,수,36,19.7,13.8,27.8,NA,NA,15.76149,0,0,2,169303,0,0,0,15169,18526,16523
2020-05-07,목,47,19.6,12.3,25.9,NA,NA,15.16819,1,0,0,171642,0,0,0,15169,18525,16522
2020-05-08,금,68,19.4,12.3,26.2,7.4,NA,21.4369,0,0,0,180557,0,0,0,15169,18524,16521
2020-05-09,토,61,15.9,13.3,18.5,17.9,NA,22.25475,0,0,0,111775,0,0,0,15169,18524,16520
2020-05-10,일,75,14.7,13.2,18.3,0.1,45,20.56071,0,0,0,88681,0,0,0,15169,18524,16519
2020-05-11,월,51,18.5,14,24.4,0,NA,15.46098,0,0,0,168766,0,0,0,15169,18524,16518
2020-05-12,화,55,16.5,12.1,21.1,0.2,NA,15.46429,2,0,0,167163,0,0,0,15169,18524,16517
2020-05-13,수,58,16.3,9.2,22.6,NA,NA,15.45328,0,0,0,168530,0,0,0,15169,18524,16516
